time_max,bin_id,bincount,xbin,ybin,zbin,rangemin,rangemax,capacitymin,capacitymax,costmin,costmax,binrangemin,binrangemax,bincapacitymin,bincapacitymax,bincostmin,bincostmax
16,431,1,0,3,1,0,69,0,99,1920,16000,0,6.9,29.7,39.6,3328,4736
16,432,6,1,3,1,0,69,0,99,1920,16000,6.9,13.8,29.7,39.6,3328,4736
16,433,2,0,4,1,0,69,0,99,1920,16000,0,6.9,39.6,49.5,3328,4736
16,434,4,0,5,1,0,69,0,99,1920,16000,0,6.9,49.5,59.4,3328,4736
16,435,3,0,0,2,0,69,0,99,1920,16000,0,6.9,0,9.9,4736,6144
16,436,3,1,0,2,0,69,0,99,1920,16000,6.9,13.8,0,9.9,4736,6144
16,437,4,3,0,2,0,69,0,99,1920,16000,20.7,27.6,0,9.9,4736,6144
16,438,2,4,0,2,0,69,0,99,1920,16000,27.6,34.5,0,9.9,4736,6144
16,439,2,5,0,2,0,69,0,99,1920,16000,34.5,41.4,0,9.9,4736,6144
16,440,4,6,0,2,0,69,0,99,1920,16000,41.4,48.3,0,9.9,4736,6144
16,441,1,0,1,2,0,69,0,99,1920,16000,0,6.9,9.9,19.8,4736,6144
16,442,5,3,1,2,0,69,0,99,1920,16000,20.7,27.6,9.9,19.8,4736,6144
16,443,2,0,2,2,0,69,0,99,1920,16000,0,6.9,19.8,29.7,4736,6144
16,444,5,1,2,2,0,69,0,99,1920,16000,6.9,13.8,19.8,29.7,4736,6144
16,445,1,2,2,2,0,69,0,99,1920,16000,13.8,20.7,19.8,29.7,4736,6144
16,446,3,3,2,2,0,69,0,99,1920,16000,20.7,27.6,19.8,29.7,4736,6144
16,447,1,4,2,2,0,69,0,99,1920,16000,27.6,34.5,19.8,29.7,4736,6144
16,448,1,0,3,2,0,69,0,99,1920,16000,0,6.9,29.7,39.6,4736,6144
16,449,2,1,3,2,0,69,0,99,1920,16000,6.9,13.8,29.7,39.6,4736,6144
16,450,1,2,3,2,0,69,0,99,1920,16000,13.8,20.7,29.7,39.6,4736,6144
16,451,1,4,3,2,0,69,0,99,1920,16000,27.6,34.5,29.7,39.6,4736,6144
16,452,1,0,4,2,0,69,0,99,1920,16000,0,6.9,39.6,49.5,4736,6144
16,453,3,1,4,2,0,69,0,99,1920,16000,6.9,13.8,39.6,49.5,4736,6144
16,454,7,0,5,2,0,69,0,99,1920,16000,0,6.9,49.5,59.4,4736,6144
16,455,4,1,5,2,0,69,0,99,1920,16000,6.9,13.8,49.5,59.4,4736,6144
16,456,2,0,7,2,0,69,0,99,1920,16000,0,6.9,69.3,79.2,4736,6144
16,457,1,1,7,2,0,69,0,99,1920,16000,6.9,13.8,69.3,79.2,4736,6144
16,458,1,2,0,3,0,69,0,99,1920,16000,13.8,20.7,0,9.9,6144,7552
16,459,1,3,0,3,0,69,0,99,1920,16000,20.7,27.6,0,9.9,6144,7552
16,460,1,4,0,3,0,69,0,99,1920,16000,27.6,34.5,0,9.9,6144,7552
16,461,1,7,0,3,0,69,0,99,1920,16000,48.3,55.2,0,9.9,6144,7552
16,462,3,8,0,3,0,69,0,99,1920,16000,55.2,62.1,0,9.9,6144,7552
16,463,2,1,1,3,0,69,0,99,1920,16000,6.9,13.8,9.9,19.8,6144,7552
16,464,4,3,1,3,0,69,0,99,1920,16000,20.7,27.6,9.9,19.8,6144,7552
16,465,5,0,2,3,0,69,0,99,1920,16000,0,6.9,19.8,29.7,6144,7552
16,466,1,1,2,3,0,69,0,99,1920,16000,6.9,13.8,19.8,29.7,6144,7552
16,467,1,2,2,3,0,69,0,99,1920,16000,13.8,20.7,19.8,29.7,6144,7552
16,468,2,3,2,3,0,69,0,99,1920,16000,20.7,27.6,19.8,29.7,6144,7552
16,469,3,2,3,3,0,69,0,99,1920,16000,13.8,20.7,29.7,39.6,6144,7552
16,470,2,3,3,3,0,69,0,99,1920,16000,20.7,27.6,29.7,39.6,6144,7552
16,471,2,2,4,3,0,69,0,99,1920,16000,13.8,20.7,39.6,49.5,6144,7552
16,472,3,0,5,3,0,69,0,99,1920,16000,0,6.9,49.5,59.4,6144,7552
16,473,2,1,5,3,0,69,0,99,1920,16000,6.9,13.8,49.5,59.4,6144,7552
16,474,4,2,5,3,0,69,0,99,1920,16000,13.8,20.7,49.5,59.4,6144,7552
16,475,10,1,6,3,0,69,0,99,1920,16000,6.9,13.8,59.4,69.3,6144,7552
16,476,2,1,0,4,0,69,0,99,1920,16000,6.9,13.8,0,9.9,7552,8960
16,477,1,2,0,4,0,69,0,99,1920,16000,13.8,20.7,0,9.9,7552,8960
16,478,1,6,0,4,0,69,0,99,1920,16000,41.4,48.3,0,9.9,7552,8960
16,479,1,4,1,4,0,69,0,99,1920,16000,27.6,34.5,9.9,19.8,7552,8960
16,480,1,1,2,4,0,69,0,99,1920,16000,6.9,13.8,19.8,29.7,7552,8960
16,481,1,2,3,4,0,69,0,99,1920,16000,13.8,20.7,29.7,39.6,7552,8960
16,482,2,2,4,4,0,69,0,99,1920,16000,13.8,20.7,39.6,49.5,7552,8960
16,483,3,3,4,4,0,69,0,99,1920,16000,20.7,27.6,39.6,49.5,7552,8960
16,484,1,0,5,4,0,69,0,99,1920,16000,0,6.9,49.5,59.4,7552,8960
16,485,1,1,7,4,0,69,0,99,1920,16000,6.9,13.8,69.3,79.2,7552,8960
16,486,1,0,0,5,0,69,0,99,1920,16000,0,6.9,0,9.9,8960,10368
16,487,1,2,0,5,0,69,0,99,1920,16000,13.8,20.7,0,9.9,8960,10368
16,488,2,8,1,6,0,69,0,99,1920,16000,55.2,62.1,9.9,19.8,10368,11776
16,489,1,2,9,7,0,69,0,99,1920,16000,13.8,20.7,89.1,99,11776,13184
18,490,27,0,0,0,0,69,0,99,1920,16000,0,6.9,0,9.9,1920,3328
18,491,6,1,0,0,0,69,0,99,1920,16000,6.9,13.8,0,9.9,1920,3328
18,492,6,2,0,0,0,69,0,99,1920,16000,13.8,20.7,0,9.9,1920,3328
18,493,1,0,1,0,0,69,0,99,1920,16000,0,6.9,9.9,19.8,1920,3328
18,494,3,1,1,0,0,69,0,99,1920,16000,6.9,13.8,9.9,19.8,1920,3328
18,495,5,0,0,1,0,69,0,99,1920,16000,0,6.9,0,9.9,3328,4736
18,496,6,1,0,1,0,69,0,99,1920,16000,6.9,13.8,0,9.9,3328,4736
18,497,19,2,0,1,0,69,0,99,1920,16000,13.8,20.7,0,9.9,3328,4736
18,498,2,3,0,1,0,69,0,99,1920,16000,20.7,27.6,0,9.9,3328,4736
18,499,5,4,0,1,0,69,0,99,1920,16000,27.6,34.5,0,9.9,3328,4736
18,500,3,1,1,1,0,69,0,99,1920,16000,6.9,13.8,9.9,19.8,3328,4736
18,501,2,2,1,1,0,69,0,99,1920,16000,13.8,20.7,9.9,19.8,3328,4736
18,502,4,3,1,1,0,69,0,99,1920,16000,20.7,27.6,9.9,19.8,3328,4736
18,503,4,0,2,1,0,69,0,99,1920,16000,0,6.9,19.8,29.7,3328,4736
18,504,4,1,2,1,0,69,0,99,1920,16000,6.9,13.8,19.8,29.7,3328,4736
18,505,8,2,2,1,0,69,0,99,1920,16000,13.8,20.7,19.8,29.7,3328,4736
18,506,2,0,3,1,0,69,0,99,1920,16000,0,6.9,29.7,39.6,3328,4736
18,507,3,1,3,1,0,69,0,99,1920,16000,6.9,13.8,29.7,39.6,3328,4736
18,508,11,0,4,1,0,69,0,99,1920,16000,0,6.9,39.6,49.5,3328,4736
18,509,3,0,0,2,0,69,0,99,1920,16000,0,6.9,0,9.9,4736,6144
18,510,4,1,0,2,0,69,0,99,1920,16000,6.9,13.8,0,9.9,4736,6144
18,511,1,2,0,2,0,69,0,99,1920,16000,13.8,20.7,0,9.9,4736,6144
18,512,1,3,0,2,0,69,0,99,1920,16000,20.7,27.6,0,9.9,4736,6144
18,513,7,4,0,2,0,69,0,99,1920,16000,27.6,34.5,0,9.9,4736,6144
18,514,6,6,0,2,0,69,0,99,1920,16000,41.4,48.3,0,9.9,4736,6144
18,515,1,0,1,2,0,69,0,99,1920,16000,0,6.9,9.9,19.8,4736,6144
18,516,4,1,1,2,0,69,0,99,1920,16000,6.9,13.8,9.9,19.8,4736,6144
18,517,4,3,1,2,0,69,0,99,1920,16000,20.7,27.6,9.9,19.8,4736,6144
18,518,4,4,1,2,0,69,0,99,1920,16000,27.6,34.5,9.9,19.8,4736,6144
18,519,1,0,2,2,0,69,0,99,1920,16000,0,6.9,19.8,29.7,4736,6144
18,520,4,1,2,2,0,69,0,99,1920,16000,6.9,13.8,19.8,29.7,4736,6144
18,521,2,2,2,2,0,69,0,99,1920,16000,13.8,20.7,19.8,29.7,4736,6144
18,522,7,3,2,2,0,69,0,99,1920,16000,20.7,27.6,19.8,29.7,4736,6144
18,523,1,0,3,2,0,69,0,99,1920,16000,0,6.9,29.7,39.6,4736,6144
18,524,5,1,3,2,0,69,0,99,1920,16000,6.9,13.8,29.7,39.6,4736,6144
18,525,1,2,3,2,0,69,0,99,1920,16000,13.8,20.7,29.7,39.6,4736,6144
18,526,2,0,4,2,0,69,0,99,1920,16000,0,6.9,39.6,49.5,4736,6144
18,527,5,1,4,2,0,69,0,99,1920,16000,6.9,13.8,39.6,49.5,4736,6144
18,528,2,0,5,2,0,69,0,99,1920,16000,0,6.9,49.5,59.4,4736,6144
18,529,7,1,5,2,0,69,0,99,1920,16000,6.9,13.8,49.5,59.4,4736,6144
18,530,3,0,9,2,0,69,0,99,1920,16000,0,6.9,89.1,99,4736,6144
18,531,3,0,0,3,0,69,0,99,1920,16000,0,6.9,0,9.9,6144,7552
18,532,2,2,0,3,0,69,0,99,1920,16000,13.8,20.7,0,9.9,6144,7552
18,533,1,0,1,3,0,69,0,99,1920,16000,0,6.9,9.9,19.8,6144,7552
18,534,4,1,1,3,0,69,0,99,1920,16000,6.9,13.8,9.9,19.8,6144,7552
18,535,4,3,1,3,0,69,0,99,1920,16000,20.7,27.6,9.9,19.8,6144,7552
18,536,2,0,2,3,0,69,0,99,1920,16000,0,6.9,19.8,29.7,6144,7552
18,537,13,3,2,3,0,69,0,99,1920,16000,20.7,27.6,19.8,29.7,6144,7552
18,538,1,4,2,3,0,69,0,99,1920,16000,27.6,34.5,19.8,29.7,6144,7552
18,539,12,2,3,3,0,69,0,99,1920,16000,13.8,20.7,29.7,39.6,6144,7552
18,540,4,3,3,3,0,69,0,99,1920,16000,20.7,27.6,29.7,39.6,6144,7552
18,541,1,0,4,3,0,69,0,99,1920,16000,0,6.9,39.6,49.5,6144,7552
18,542,3,2,4,3,0,69,0,99,1920,16000,13.8,20.7,39.6,49.5,6144,7552
18,543,3,0,5,3,0,69,0,99,1920,16000,0,6.9,49.5,59.4,6144,7552
18,544,10,2,5,3,0,69,0,99,1920,16000,13.8,20.7,49.5,59.4,6144,7552
18,545,2,1,6,3,0,69,0,99,1920,16000,6.9,13.8,59.4,69.3,6144,7552
18,546,2,0,7,3,0,69,0,99,1920,16000,0,6.9,69.3,79.2,6144,7552
18,547,1,0,9,3,0,69,0,99,1920,16000,0,6.9,89.1,99,6144,7552
18,548,1,1,0,4,0,69,0,99,1920,16000,6.9,13.8,0,9.9,7552,8960
18,549,1,2,0,4,0,69,0,99,1920,16000,13.8,20.7,0,9.9,7552,8960
18,550,2,3,3,4,0,69,0,99,1920,16000,20.7,27.6,29.7,39.6,7552,8960
18,551,1,2,4,4,0,69,0,99,1920,16000,13.8,20.7,39.6,49.5,7552,8960
18,552,1,0,5,4,0,69,0,99,1920,16000,0,6.9,49.5,59.4,7552,8960
18,553,1,1,6,4,0,69,0,99,1920,16000,6.9,13.8,59.4,69.3,7552,8960
18,554,4,2,6,4,0,69,0,99,1920,16000,13.8,20.7,59.4,69.3,7552,8960
18,555,1,2,7,4,0,69,0,99,1920,16000,13.8,20.7,69.3,79.2,7552,8960
18,556,1,0,0,5,0,69,0,99,1920,16000,0,6.9,0,9.9,8960,10368
18,557,2,2,0,5,0,69,0,99,1920,16000,13.8,20.7,0,9.9,8960,10368
18,558,1,2,1,5,0,69,0,99,1920,16000,13.8,20.7,9.9,19.8,8960,10368
18,559,1,0,3,5,0,69,0,99,1920,16000,0,6.9,29.7,39.6,8960,10368
18,560,1,1,6,5,0,69,0,99,1920,16000,6.9,13.8,59.4,69.3,8960,10368
18,561,2,0,9,5,0,69,0,99,1920,16000,0,6.9,89.1,99,8960,10368
18,562,2,2,0,6,0,69,0,99,1920,16000,13.8,20.7,0,9.9,10368,11776
18,563,2,6,0,6,0,69,0,99,1920,16000,41.4,48.3,0,9.9,10368,11776
18,564,1,8,1,6,0,69,0,99,1920,16000,55.2,62.1,9.9,19.8,10368,11776
20,565,30,0,0,0,0,69,0,99,1920,16000,0,6.9,0,9.9,1920,3328
20,566,2,1,0,0,0,69,0,99,1920,16000,6.9,13.8,0,9.9,1920,3328
20,567,5,2,0,0,0,69,0,99,1920,16000,13.8,20.7,0,9.9,1920,3328
20,568,1,3,0,0,0,69,0,99,1920,16000,20.7,27.6,0,9.9,1920,3328
20,569,3,6,0,0,0,69,0,99,1920,16000,41.4,48.3,0,9.9,1920,3328
20,570,1,0,3,0,0,69,0,99,1920,16000,0,6.9,29.7,39.6,1920,3328
20,571,4,0,0,1,0,69,0,99,1920,16000,0,6.9,0,9.9,3328,4736
20,572,16,1,0,1,0,69,0,99,1920,16000,6.9,13.8,0,9.9,3328,4736
20,573,7,2,0,1,0,69,0,99,1920,16000,13.8,20.7,0,9.9,3328,4736
20,574,9,3,0,1,0,69,0,99,1920,16000,20.7,27.6,0,9.9,3328,4736
20,575,9,0,1,1,0,69,0,99,1920,16000,0,6.9,9.9,19.8,3328,4736
20,576,5,1,1,1,0,69,0,99,1920,16000,6.9,13.8,9.9,19.8,3328,4736
20,577,9,3,1,1,0,69,0,99,1920,16000,20.7,27.6,9.9,19.8,3328,4736
20,578,1,5,1,1,0,69,0,99,1920,16000,34.5,41.4,9.9,19.8,3328,4736
20,579,2,6,1,1,0,69,0,99,1920,16000,41.4,48.3,9.9,19.8,3328,4736
20,580,5,0,2,1,0,69,0,99,1920,16000,0,6.9,19.8,29.7,3328,4736
20,581,6,1,2,1,0,69,0,99,1920,16000,6.9,13.8,19.8,29.7,3328,4736
20,582,4,2,2,1,0,69,0,99,1920,16000,13.8,20.7,19.8,29.7,3328,4736
20,583,1,1,3,1,0,69,0,99,1920,16000,6.9,13.8,29.7,39.6,3328,4736
20,584,1,0,4,1,0,69,0,99,1920,16000,0,6.9,39.6,49.5,3328,4736
20,585,5,0,0,2,0,69,0,99,1920,16000,0,6.9,0,9.9,4736,6144
20,586,1,1,0,2,0,69,0,99,1920,16000,6.9,13.8,0,9.9,4736,6144
20,587,2,3,0,2,0,69,0,99,1920,16000,20.7,27.6,0,9.9,4736,6144
20,588,5,4,0,2,0,69,0,99,1920,16000,27.6,34.5,0,9.9,4736,6144
20,589,7,6,0,2,0,69,0,99,1920,16000,41.4,48.3,0,9.9,4736,6144
20,590,1,0,1,2,0,69,0,99,1920,16000,0,6.9,9.9,19.8,4736,6144
20,591,5,4,1,2,0,69,0,99,1920,16000,27.6,34.5,9.9,19.8,4736,6144
20,592,3,1,2,2,0,69,0,99,1920,16000,6.9,13.8,19.8,29.7,4736,6144
20,593,2,2,2,2,0,69,0,99,1920,16000,13.8,20.7,19.8,29.7,4736,6144
20,594,4,3,2,2,0,69,0,99,1920,16000,20.7,27.6,19.8,29.7,4736,6144
20,595,2,2,3,2,0,69,0,99,1920,16000,13.8,20.7,29.7,39.6,4736,6144
20,596,1,3,3,2,0,69,0,99,1920,16000,20.7,27.6,29.7,39.6,4736,6144
20,597,10,1,4,2,0,69,0,99,1920,16000,6.9,13.8,39.6,49.5,4736,6144
20,598,1,2,4,2,0,69,0,99,1920,16000,13.8,20.7,39.6,49.5,4736,6144
20,599,2,0,5,2,0,69,0,99,1920,16000,0,6.9,49.5,59.4,4736,6144
20,600,2,1,5,2,0,69,0,99,1920,16000,6.9,13.8,49.5,59.4,4736,6144
20,601,1,0,0,3,0,69,0,99,1920,16000,0,6.9,0,9.9,6144,7552
20,602,1,2,0,3,0,69,0,99,1920,16000,13.8,20.7,0,9.9,6144,7552
20,603,4,3,0,3,0,69,0,99,1920,16000,20.7,27.6,0,9.9,6144,7552
20,604,2,4,0,3,0,69,0,99,1920,16000,27.6,34.5,0,9.9,6144,7552
20,605,1,5,0,3,0,69,0,99,1920,16000,34.5,41.4,0,9.9,6144,7552
20,606,1,6,0,3,0,69,0,99,1920,16000,41.4,48.3,0,9.9,6144,7552
20,607,1,0,1,3,0,69,0,99,1920,16000,0,6.9,9.9,19.8,6144,7552
20,608,2,1,1,3,0,69,0,99,1920,16000,6.9,13.8,9.9,19.8,6144,7552
20,609,1,3,1,3,0,69,0,99,1920,16000,20.7,27.6,9.9,19.8,6144,7552
20,610,1,4,1,3,0,69,0,99,1920,16000,27.6,34.5,9.9,19.8,6144,7552
20,611,2,0,2,3,0,69,0,99,1920,16000,0,6.9,19.8,29.7,6144,7552
20,612,1,1,2,3,0,69,0,99,1920,16000,6.9,13.8,19.8,29.7,6144,7552
20,613,1,2,2,3,0,69,0,99,1920,16000,13.8,20.7,19.8,29.7,6144,7552
20,614,7,3,2,3,0,69,0,99,1920,16000,20.7,27.6,19.8,29.7,6144,7552
20,615,4,0,3,3,0,69,0,99,1920,16000,0,6.9,29.7,39.6,6144,7552
20,616,1,1,3,3,0,69,0,99,1920,16000,6.9,13.8,29.7,39.6,6144,7552
20,617,11,2,3,3,0,69,0,99,1920,16000,13.8,20.7,29.7,39.6,6144,7552
20,618,7,3,3,3,0,69,0,99,1920,16000,20.7,27.6,29.7,39.6,6144,7552
20,619,2,4,3,3,0,69,0,99,1920,16000,27.6,34.5,29.7,39.6,6144,7552
20,620,2,2,4,3,0,69,0,99,1920,16000,13.8,20.7,39.6,49.5,6144,7552
20,621,6,1,5,3,0,69,0,99,1920,16000,6.9,13.8,49.5,59.4,6144,7552
20,622,5,2,5,3,0,69,0,99,1920,16000,13.8,20.7,49.5,59.4,6144,7552
20,623,1,1,6,3,0,69,0,99,1920,16000,6.9,13.8,59.4,69.3,6144,7552
20,624,3,5,0,4,0,69,0,99,1920,16000,34.5,41.4,0,9.9,7552,8960
20,625,1,2,2,4,0,69,0,99,1920,16000,13.8,20.7,19.8,29.7,7552,8960
20,626,1,3,2,4,0,69,0,99,1920,16000,20.7,27.6,19.8,29.7,7552,8960
20,627,2,0,3,4,0,69,0,99,1920,16000,0,6.9,29.7,39.6,7552,8960
20,628,1,2,3,4,0,69,0,99,1920,16000,13.8,20.7,29.7,39.6,7552,8960
20,629,2,3,3,4,0,69,0,99,1920,16000,20.7,27.6,29.7,39.6,7552,8960
20,630,1,3,4,4,0,69,0,99,1920,16000,20.7,27.6,39.6,49.5,7552,8960
20,631,1,0,5,4,0,69,0,99,1920,16000,0,6.9,49.5,59.4,7552,8960
20,632,3,2,5,4,0,69,0,99,1920,16000,13.8,20.7,49.5,59.4,7552,8960
20,633,1,0,6,4,0,69,0,99,1920,16000,0,6.9,59.4,69.3,7552,8960
20,634,7,1,6,4,0,69,0,99,1920,16000,6.9,13.8,59.4,69.3,7552,8960
20,635,1,2,6,4,0,69,0,99,1920,16000,13.8,20.7,59.4,69.3,7552,8960
20,636,1,2,0,5,0,69,0,99,1920,16000,13.8,20.7,0,9.9,8960,10368
20,637,10,1,1,5,0,69,0,99,1920,16000,6.9,13.8,9.9,19.8,8960,10368
20,638,1,3,4,5,0,69,0,99,1920,16000,20.7,27.6,39.6,49.5,8960,10368
20,639,1,1,6,5,0,69,0,99,1920,16000,6.9,13.8,59.4,69.3,8960,10368
20,640,1,2,6,5,0,69,0,99,1920,16000,13.8,20.7,59.4,69.3,8960,10368
20,641,1,1,4,6,0,69,0,99,1920,16000,6.9,13.8,39.6,49.5,10368,11776
20,642,1,2,1,7,0,69,0,99,1920,16000,13.8,20.7,9.9,19.8,11776,13184
20,643,1,3,1,7,0,69,0,99,1920,16000,20.7,27.6,9.9,19.8,11776,13184
